,ts-travel2-service-5c66d57d58-zxw8n,ts-gateway-service-6f6cfc45b-d9pnv,ts-basic-service-5dc8d4f9fd-llznp,ts-station-service-7f4f5f6f77-hp2zq,ts-train-service-86f5f97bc9-tlpss,ts-route-service-b6c59fb57-dz9bw,ts-price-service-76846864d9-nmjz7,ts-seat-service-5c95b49cff-mxdsg,ts-order-other-service-6cdbf9b4cc-swvb5,ts-config-service-5fcd447d84-9qltf,ts-auth-service-7f8d7d756d-kzp47,ts-verification-code-service-7b6dc75c45-r66rb,ts-food-service-f5756978c-6sb8t,ts-train-food-service-59bbbdd99b-cz98n,ts-travel-service-64469b5b48-5rjvb,ts-station-food-service-dc4d75dd-k65k2,ts-preserve-other-service-66646bdb5b-l8hp6,ts-security-service-cb9788d56-bdkcx,ts-order-service-5b67c48447-fj8b7,ts-contacts-service-866bd68c97-dzqgd,ts-assurance-service-69876c9868-wqgrl,ts-delivery-service-7d97b69596-gfnbr,ts-user-service-687d654649-f8jtd,ts-preserve-service-b5ccf8557-l5l4p,ts-execute-service-775f544d9-tmwcv,ts-inside-payment-service-6f94c49ccd-t4k6c,ts-payment-service-7fc6f5476f-pqwgt,ts-cancel-service-756f6c4675-prw5z
1675078748303,3.25,0,24.8125,92.875,79.8125,82.5,79.8125,93.125,101.75,774.40625,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078749884,3.25,0,24.8125,92.875,79.8125,82.5,79.8125,93.125,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078749893,3.75,0,24.8125,92.875,79.8125,82.5,79.8125,93.125,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078749896,3.75,0,27.1875,92.875,79.8125,82.5,79.8125,93.125,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078749902,3.75,0,27.1875,106.96875,79.8125,82.5,79.8125,93.125,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750135,3.75,0,27.1875,106.96875,93.90625,82.5,79.8125,93.125,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750156,3.75,0,27.1875,106.96875,93.90625,96.59375,79.8125,93.125,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750169,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,93.125,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750175,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,95.5,101.75,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750183,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,95.5,150.0,821.46875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750199,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,95.5,150.0,869.71875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750203,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,150.0,869.71875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750209,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,199.4375,869.71875,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750302,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,199.4375,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,0.5,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750309,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,199.4375,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,1.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750315,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,199.4375,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,742.40625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750331,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,199.4375,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,744.15625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750362,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,744.15625,1.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750380,3.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,744.15625,2.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750384,4.75,0,27.1875,106.96875,93.90625,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,744.15625,2.5,1.5,5.75,1.5,0.5,1.0,0.5,,
1675078750387,4.75,0,30.0625,106.96875,93.90625,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,744.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750392,4.75,0,30.0625,122.5,93.90625,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,744.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750393,4.75,0,30.0625,138.03125,93.90625,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,744.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750396,4.75,0,30.0625,138.03125,93.90625,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750400,4.75,0,30.0625,138.03125,109.4375,96.59375,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750413,4.75,0,30.0625,138.03125,109.4375,112.125,93.90625,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750425,4.75,0,30.0625,138.03125,109.4375,112.125,109.4375,97.875,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750429,4.75,0,30.0625,138.03125,109.4375,112.125,109.4375,100.75,201.1875,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750457,4.75,0,30.0625,138.03125,109.4375,112.125,109.4375,100.75,252.0625,919.15625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750502,4.75,0,30.0625,138.03125,109.4375,112.125,109.4375,100.75,252.0625,970.03125,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750505,4.75,0,30.0625,138.03125,109.4375,112.125,109.4375,103.625,252.0625,970.03125,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750531,4.75,0,30.0625,138.03125,109.4375,112.125,109.4375,103.625,304.375,970.03125,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750544,4.75,0,30.0625,138.03125,109.4375,112.125,109.4375,103.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750546,4.75,0,31.0625,138.03125,109.4375,112.125,109.4375,103.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750550,4.75,0,31.0625,154.0625,109.4375,112.125,109.4375,103.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750553,4.75,0,31.0625,170.09375,109.4375,112.125,109.4375,103.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750558,4.75,0,31.0625,170.09375,125.46875,112.125,109.4375,103.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750571,4.75,0,31.0625,170.09375,125.46875,128.15625,109.4375,103.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750583,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,103.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750588,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,304.375,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750636,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,357.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,,
1675078750645,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,0.0,
1675078750655,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,1.5,0.5,1.0,1.0,1.0,
1675078750684,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,745.15625,2.5,1.5,5.75,2.5,0.5,1.0,1.0,1.0,
1675078752146,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,746.15625,2.5,1.5,5.75,2.5,0.5,1.0,1.0,1.0,0.0
1675078752162,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,746.15625,2.5,1.5,5.75,2.5,0.5,1.0,1.0,1.0,0.5
1675078752174,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,746.90625,2.5,1.5,5.75,2.5,0.5,1.0,1.0,1.0,0.5
1675078752194,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,2.5,0.5,1.0,1.0,1.0,0.5
1675078752221,4.75,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,2.5,0.5,1.0,1.75,1.0,0.5
1675078752225,5.25,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,2.5,0.5,1.0,1.75,1.0,0.5
1675078752229,5.25,0,31.0625,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752231,5.25,0,34.1875,170.09375,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752236,5.25,0,34.1875,187.6875,125.46875,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752479,5.25,0,34.1875,187.6875,143.0625,128.15625,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752498,5.25,0,34.1875,187.6875,143.0625,145.75,125.46875,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752525,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,104.625,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752530,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,107.75,358.1875,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752539,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,107.75,412.5625,1022.34375,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752547,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,107.75,412.5625,1076.71875,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752551,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,110.875,412.5625,1076.71875,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752556,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,110.875,468.5,1076.71875,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752576,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,110.875,468.5,1132.65625,0.5,0.75,2.5,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752584,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,2.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752598,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,4.125,5.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752608,5.25,0,34.1875,187.6875,143.0625,145.75,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,4.125,7.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752627,5.25,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,4.125,7.375,2.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752679,5.25,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.0,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752685,5.25,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,2.5,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752690,5.25,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,747.65625,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752703,5.25,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,468.5,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752722,5.25,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,2.5,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752738,5.25,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752742,6.5,0,34.1875,187.6875,143.0625,149.9375,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752745,6.5,0,37.9375,187.6875,143.0625,149.9375,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752749,6.5,0,37.9375,207.15625,143.0625,149.9375,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752752,6.5,0,37.9375,226.625,143.0625,149.9375,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752757,6.5,0,37.9375,226.625,162.53125,149.9375,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752781,6.5,0,37.9375,226.625,162.53125,169.40625,143.0625,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752791,6.5,0,37.9375,226.625,162.53125,169.40625,162.53125,110.875,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752795,6.5,0,37.9375,226.625,162.53125,169.40625,162.53125,114.625,470.875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752808,6.5,0,37.9375,226.625,162.53125,169.40625,162.53125,114.625,528.6875,1132.65625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752816,6.5,0,37.9375,226.625,162.53125,169.40625,162.53125,114.625,528.6875,1190.46875,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752820,6.5,0,37.9375,226.625,162.53125,169.40625,162.53125,118.375,528.6875,1190.46875,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752832,6.5,0,37.9375,226.625,162.53125,169.40625,162.53125,118.375,588.375,1190.46875,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752843,6.5,0,37.9375,226.625,162.53125,169.40625,162.53125,118.375,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752845,6.5,0,39.1875,226.625,162.53125,169.40625,162.53125,118.375,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752849,6.5,0,39.1875,246.71875,162.53125,169.40625,162.53125,118.375,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752853,6.5,0,39.1875,266.8125,162.53125,169.40625,162.53125,118.375,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752857,6.5,0,39.1875,266.8125,182.625,169.40625,162.53125,118.375,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752871,6.5,0,39.1875,266.8125,182.625,189.5,162.53125,118.375,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752881,6.5,0,39.1875,266.8125,182.625,189.5,182.625,118.375,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752885,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,588.375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752916,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,648.6875,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752933,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,0.5,0.75,3.0,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752950,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,0.5,0.75,4.25,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,5.75,3.25,0.5,1.0,1.75,1.0,0.5
1675078752951,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,0.5,0.75,4.25,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,3.25,0.5,1.0,1.75,1.0,0.5
1675078754015,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,0.5,0.75,4.25,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078754026,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,1.0,0.75,4.25,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756834,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.375,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756850,6.5,0,39.1875,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756854,6.5,0,43.625,266.8125,182.625,189.5,182.625,119.625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756862,6.5,0,43.625,289.125,182.625,189.5,182.625,119.625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756869,6.5,0,43.625,289.125,204.9375,189.5,182.625,119.625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756889,6.5,0,43.625,289.125,204.9375,211.8125,182.625,119.625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756907,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,119.625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756915,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,124.0625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,750.03125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756923,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,124.0625,649.9375,1250.15625,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,812.5625,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756934,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,124.0625,649.9375,1312.6875,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,812.5625,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756938,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,649.9375,1312.6875,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,812.5625,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
1675078756943,6.5,0,43.625,289.125,204.9375,211.8125,204.9375,128.5,649.9375,1312.6875,1.0,1.75,4.25,4.125,7.875,4.125,1.5,3.75,877.3125,3.75,1.5,11.0,4.5,0.5,1.0,1.75,1.0,0.5
